jni-sys	0.3.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/jni-rs/jni-sys
jni-sys	0.4.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/jni-rs/jni-sys
jni-sys-macros	0.4.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/jni-rs/jni-sys
jobserver	0.1.35	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-lang/jobserver-rs
js-sys	0.3.103	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/js-sys
keyboard-types	0.7.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/pyfisch/keyboard-types
khronos_api	3.1.0	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0	https://github.com/brendanzab/gl-rs/
kurbo	0.13.1	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/linebender/kurbo
lazy_static	1.5.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-lang-nursery/lazy-static.rs
lebe	0.5.3	registry+https://github.com/rust-lang/crates.io-index	BSD-3-Clause	https://github.com/johannesvollmer/lebe
libc	0.2.189	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-lang/libc
libfuzzer-sys	0.4.13	registry+https://github.com/rust-lang/crates.io-index	(MIT OR Apache-2.0) AND NCSA	https://github.com/rust-fuzz/libfuzzer
libloading	0.8.9	registry+https://github.com/rust-lang/crates.io-index	ISC	https://github.com/nagisa/rust_libloading/
libm	0.2.16	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/rust-lang/compiler-builtins
libredox	0.1.18	registry+https://github.com/rust-lang/crates.io-index	MIT	https://gitlab.redox-os.org/redox-os/libredox.git
libudev-sys	0.1.4	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/dcuddeback/libudev-sys
linebender_resource_handle	0.1.1	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/linebender/raw_resource_handle
linked-hash-map	0.5.6	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	https://github.com/contain-rs/linked-hash-map
linked_hash_set	0.1.6	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0	https://github.com/alexheretic/linked-hash-set
linux-raw-sys	0.12.1	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	https://github.com/sunfishcode/linux-raw-sys
linux-raw-sys	0.4.15	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	https://github.com/sunfishcode/linux-raw-sys
linux-raw-sys	0.9.4	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	https://github.com/sunfishcode/linux-raw-sys
litemap	0.8.2	registry+https://github.com/rust-lang/crates.io-index	Unicode-3.0	https://github.com/unicode-org/icu4x
lock_api	0.4.14	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/Amanieu/parking_lot
log	0.4.33	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-lang/log
loop9	0.1.5	registry+https://github.com/rust-lang/crates.io-index	MIT	https://gitlab.com/kornelski/loop9.git
lyon_algorithms	1.0.20	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/nical/lyon
lyon_extra	1.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/nical/lyon
lyon_geom	1.0.19	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/nical/lyon
lyon_path	1.0.19	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/nical/lyon
maybe-rayon	0.1.1	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/shssoichiro/maybe-rayon
memchr	2.8.3	registry+https://github.com/rust-lang/crates.io-index	Unlicense OR MIT	https://github.com/BurntSushi/memchr
memmap2	0.9.11	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/RazrFalcon/memmap2-rs
memoffset	0.9.1	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/Gilnaa/memoffset
minimal-lexical	0.2.1	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	https://github.com/Alexhuszagh/minimal-lexical
miniz_oxide	0.8.9	registry+https://github.com/rust-lang/crates.io-index	MIT OR Zlib OR Apache-2.0	https://github.com/Frommi/miniz_oxide/tree/master/miniz_oxide
moxcms	0.8.1	registry+https://github.com/rust-lang/crates.io-index	BSD-3-Clause OR Apache-2.0	https://github.com/awxkee/moxcms.git
muda	0.19.3	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/tauri-apps/muda
natord	1.0.9	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/lifthrasiir/rust-natord
ndk	0.9.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-mobile/ndk
ndk-context	0.1.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-windowing/android-ndk-rs
ndk-sys	0.6.0+11769913	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-mobile/ndk
new_debug_unreachable	1.0.6	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/mbrubeck/rust-debug-unreachable
nix	0.31.3	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/nix-rust/nix
no_std_io2	0.9.4	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/wcampbell0x2a/no-std-io2
nom	7.1.3	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/Geal/nom
nom	8.0.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/rust-bakery/nom
noop_proc_macro	0.3.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/lu-zero/noop_proc_macro
num-bigint	0.4.8	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-num/num-bigint
num-complex	0.4.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-num/num-complex
num-derive	0.4.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-num/num-derive
num-integer	0.1.46	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-num/num-integer
num-rational	0.4.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-num/num-rational
num-traits	0.2.19	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-num/num-traits
num_enum	0.7.6	registry+https://github.com/rust-lang/crates.io-index	BSD-3-Clause OR MIT OR Apache-2.0	https://github.com/illicitonion/num_enum
num_enum_derive	0.7.6	registry+https://github.com/rust-lang/crates.io-index	BSD-3-Clause OR MIT OR Apache-2.0	https://github.com/illicitonion/num_enum
objc-sys	0.3.5	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2	0.5.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2	0.6.4	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-app-kit	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-app-kit	0.3.2	registry+https://github.com/rust-lang/crates.io-index	Zlib OR Apache-2.0 OR MIT	https://github.com/madsmtm/objc2
objc2-cloud-kit	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-contacts	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-core-data	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-core-foundation	0.3.2	registry+https://github.com/rust-lang/crates.io-index	Zlib OR Apache-2.0 OR MIT	https://github.com/madsmtm/objc2
objc2-core-graphics	0.3.2	registry+https://github.com/rust-lang/crates.io-index	Zlib OR Apache-2.0 OR MIT	https://github.com/madsmtm/objc2
objc2-core-image	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-core-location	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-core-text	0.3.2	registry+https://github.com/rust-lang/crates.io-index	Zlib OR Apache-2.0 OR MIT	https://github.com/madsmtm/objc2
objc2-encode	4.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-foundation	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-foundation	0.3.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-io-surface	0.3.2	registry+https://github.com/rust-lang/crates.io-index	Zlib OR Apache-2.0 OR MIT	https://github.com/madsmtm/objc2
objc2-link-presentation	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-metal	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-metal	0.3.2	registry+https://github.com/rust-lang/crates.io-index	Zlib OR Apache-2.0 OR MIT	https://github.com/madsmtm/objc2
objc2-quartz-core	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-quartz-core	0.3.2	registry+https://github.com/rust-lang/crates.io-index	Zlib OR Apache-2.0 OR MIT	https://github.com/madsmtm/objc2
objc2-symbols	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-ui-kit	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-ui-kit	0.3.2	registry+https://github.com/rust-lang/crates.io-index	Zlib OR Apache-2.0 OR MIT	https://github.com/madsmtm/objc2
objc2-uniform-type-identifiers	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
objc2-user-notifications	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/madsmtm/objc2
once_cell	1.21.4	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/matklad/once_cell
orbclient	0.3.55	registry+https://github.com/rust-lang/crates.io-index	MIT	https://gitlab.redox-os.org/redox-os/orbclient
ordered-stream	0.2.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/danieldg/ordered-stream
parking	2.2.1	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/smol-rs/parking
parking_lot	0.12.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/Amanieu/parking_lot
parking_lot_core	0.9.12	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/Amanieu/parking_lot
parlance	0.1.0	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/linebender/parley
parley	0.11.0	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/linebender/parley
parley_data	0.11.0	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/linebender/parley
paste	1.0.15	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/paste
pastey	0.1.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/as1100k/pastey
percent-encoding	2.3.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/servo/rust-url/
pico-args	0.5.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/RazrFalcon/pico-args
pin-project	1.1.13	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/taiki-e/pin-project
pin-project-internal	1.1.13	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/taiki-e/pin-project
pin-project-lite	0.2.17	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/taiki-e/pin-project-lite
pin-utils	0.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-lang-nursery/pin-utils
pin-weak	1.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/sixtyfpsui/pin-weak
piper	0.2.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/smol-rs/piper
pkg-config	0.3.33	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-lang/pkg-config-rs
plain	0.2.3	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	https://github.com/randomites/plain
png	0.18.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/image-rs/image-png
polling	3.11.0	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/smol-rs/polling
polycool	0.4.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/linebender/kurbo
portable-atomic	1.14.0	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/taiki-e/portable-atomic
potential_utf	0.1.5	registry+https://github.com/rust-lang/crates.io-index	Unicode-3.0	https://github.com/unicode-org/icu4x
ppv-lite86	0.2.21	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/cryptocorrosion/cryptocorrosion
prettyplease	0.2.37	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/prettyplease
proc-macro-crate	3.5.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/bkchr/proc-macro-crate
proc-macro2	1.0.107	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/proc-macro2
profiling	1.0.18	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/aclysma/profiling
profiling-procmacros	1.0.18	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/aclysma/profiling
pulldown-cmark	0.13.4	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/raphlinus/pulldown-cmark
pulldown-cmark-escape	0.11.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/raphlinus/pulldown-cmark
pulp	0.22.3	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/sarah-quinones/pulp/
pulp-wasm-simd-flag	0.1.1	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/sarah-quinones/pulp/
pxfm	0.1.30	registry+https://github.com/rust-lang/crates.io-index	BSD-3-Clause OR Apache-2.0	https://github.com/awxkee/pxfm
qoi	0.4.1	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	https://github.com/aldanor/qoi-rust
quick-error	2.0.1	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	http://github.com/tailhook/quick-error
quote	1.0.47	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/quote
r-efi	5.3.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0 OR LGPL-2.1-or-later	https://github.com/r-efi/r-efi
r-efi	6.0.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0 OR LGPL-2.1-or-later	https://github.com/r-efi/r-efi
rand	0.9.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-random/rand
rand_chacha	0.9.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-random/rand
rand_core	0.9.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-random/rand
rav1e	0.8.1	registry+https://github.com/rust-lang/crates.io-index	BSD-2-Clause	https://github.com/xiph/rav1e/
ravif	0.13.0	registry+https://github.com/rust-lang/crates.io-index	BSD-3-Clause	https://github.com/kornelski/cavif-rs
raw-cpuid	11.6.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/gz/rust-cpuid
raw-window-handle	0.6.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0 OR Zlib	https://github.com/rust-windowing/raw-window-handle
raw-window-metal	1.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-windowing/raw-window-metal
rayon	1.12.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rayon-rs/rayon
rayon-core	1.13.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rayon-rs/rayon
read-fonts	0.40.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/googlefonts/fontations
read-fonts	0.41.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/googlefonts/fontations
reborrow	0.5.5	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/sarah-ek/reborrow/
redox_syscall	0.4.1	registry+https://github.com/rust-lang/crates.io-index	MIT	https://gitlab.redox-os.org/redox-os/syscall
redox_syscall	0.5.18	registry+https://github.com/rust-lang/crates.io-index	MIT	https://gitlab.redox-os.org/redox-os/syscall
redox_syscall	0.9.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://gitlab.redox-os.org/redox-os/syscall
regex	1.13.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-lang/regex
regex-automata	0.4.16	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-lang/regex
regex-syntax	0.8.11	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-lang/regex
resvg	0.47.0	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/linebender/resvg
rgb	0.8.53	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/kornelski/rust-rgb
rowan	0.16.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-analyzer/rowan
roxmltree	0.21.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/RazrFalcon/roxmltree
rspolib	0.1.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/mondeja/rspolib
rustc-hash	1.1.0	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0/MIT	https://github.com/rust-lang-nursery/rustc-hash
rustc-hash	2.1.3	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/rust-lang/rustc-hash
rustc_version	0.4.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/djc/rustc-version-rs
rustix	0.38.44	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	https://github.com/bytecodealliance/rustix
rustix	1.1.4	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	https://github.com/bytecodealliance/rustix
rustversion	1.0.23	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/rustversion
rustybuzz	0.20.1	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/harfbuzz/rustybuzz
ryu	1.0.23	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR BSL-1.0	https://github.com/dtolnay/ryu
same-file	1.0.6	registry+https://github.com/rust-lang/crates.io-index	Unlicense/MIT	https://github.com/BurntSushi/same-file
scoped-tls-hkt	0.1.5	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	https://github.com/Diggsey/scoped-tls-hkt
scopeguard	1.2.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/bluss/scopeguard
semver	1.0.28	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/semver
serde	1.0.229	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/serde-rs/serde
serde_core	1.0.229	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/serde-rs/serde
serde_derive	1.0.229	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/serde-rs/serde
serde_json	1.0.151	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/serde-rs/json
serde_repr	0.1.21	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/serde-repr
serde_spanned	1.1.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/toml-rs/toml
shlex	1.3.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/comex/rust-shlex
shlex	2.0.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/comex/rust-shlex
signal-hook-registry	1.4.8	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/vorner/signal-hook
simd-adler32	0.3.10	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/mcountryman/simd-adler32
simd_cesu8	1.2.0	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/seancroach/simd_cesu8
simd_helpers	0.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/lu-zero/simd_helpers
simdutf8	0.1.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rusticstuff/simdutf8
simplecss	0.2.2	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/linebender/simplecss
siphasher	1.0.3	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	https://github.com/jedisct1/rust-siphash
skia-bindings	0.99.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/rust-skia/rust-skia
skia-safe	0.99.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/rust-skia/rust-skia
skrifa	0.43.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/googlefonts/fontations
skrifa	0.44.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/googlefonts/fontations
slab	0.4.12	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/tokio-rs/slab
slint	1.18.0	git+https://github.com/slint-ui/slint.git?rev=3c5e0a606d8843fabaf00c5fbbde4fd5be08ba4f#3c5e0a606d8843fabaf00c5fbbde4fd5be08ba4f	GPL-3.0-only OR LicenseRef-Slint-Royalty-free-2.0 OR LicenseRef-Slint-Software-3.0	https://github.com/slint-ui/slint
slint-build	1.18.0	git+https://github.com/slint-ui/slint.git?rev=3c5e0a606d8843fabaf00c5fbbde4fd5be08ba4f#3c5e0a606d8843fabaf00c5fbbde4fd5be08ba4f	GPL-3.0-only OR LicenseRef-Slint-Royalty-free-2.0 OR LicenseRef-Slint-Software-3.0	https://github.com/slint-ui/slint
slint-macros	1.18.0	git+https://github.com/slint-ui/slint.git?rev=3c5e0a606d8843fabaf00c5fbbde4fd5be08ba4f#3c5e0a606d8843fabaf00c5fbbde4fd5be08ba4f	GPL-3.0-only OR LicenseRef-Slint-Royalty-free-2.0 OR LicenseRef-Slint-Software-3.0	https://github.com/slint-ui/slint
slotmap	1.1.1	registry+https://github.com/rust-lang/crates.io-index	Zlib	https://github.com/orlp/slotmap
smallvec	1.15.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/servo/rust-smallvec
smol_str	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-analyzer/smol_str
smol_str	0.3.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-lang/rust-analyzer/tree/master/lib/smol_str
snafu	0.8.9	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/shepmaster/snafu
snafu-derive	0.8.9	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/shepmaster/snafu
softbuffer	0.4.8	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-windowing/softbuffer
spin_on	0.1.1	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	-
stable_deref_trait	1.2.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/storyyeller/stable_deref_trait
strict-num	0.1.1	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/RazrFalcon/strict-num
strum	0.28.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/Peternator7/strum
strum_macros	0.28.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/Peternator7/strum
svgtypes	0.16.1	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/linebender/svgtypes
swash	0.2.10	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/dfrg/swash
syn	2.0.119	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/syn
syn	3.0.3	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/syn
synstructure	0.13.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/mystor/synstructure
sys-locale	0.3.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/1Password/sys-locale
taffy	0.10.1	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/DioxusLabs/taffy
tar	0.4.46	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/composefs/tar-rs
tempfile	3.27.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/Stebalien/tempfile
text-size	1.1.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/rust-analyzer/text-size
thiserror	1.0.69	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/thiserror
thiserror	2.0.19	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/thiserror
thiserror-impl	1.0.69	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/thiserror
thiserror-impl	2.0.19	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/dtolnay/thiserror
tiff	0.11.3	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/image-rs/image-tiff
tiny-skia	0.12.0	registry+https://github.com/rust-lang/crates.io-index	BSD-3-Clause	https://github.com/linebender/tiny-skia
tiny-skia-path	0.12.0	registry+https://github.com/rust-lang/crates.io-index	BSD-3-Clause	https://github.com/linebender/tiny-skia/tree/master/path
tinystr	0.8.3	registry+https://github.com/rust-lang/crates.io-index	Unicode-3.0	https://github.com/unicode-org/icu4x
tinyvec	1.12.0	registry+https://github.com/rust-lang/crates.io-index	Zlib OR Apache-2.0 OR MIT	https://github.com/Lokathor/tinyvec
tinyvec_macros	0.1.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0 OR Zlib	https://github.com/Soveu/tinyvec_macros
